session_id,customer_id,start_time,device,source,country
50084,12322,2021-05-16T20:23:07,desktop,social,IN
50085,9480,2024-07-26T08:47:19,desktop,email,IN
50086,16463,2021-09-19T19:16:37,desktop,direct,AU
50087,16758,2021-07-30T07:34:14,desktop,direct,DE
50088,12347,2020-08-08T08:59:17,mobile,email,JP
50089,13641,2022-03-12T11:24:19,mobile,email,BR
50090,17018,2020-05-16T14:37:10,mobile,direct,FR
50091,16851,2022-03-27T05:48:51,desktop,direct,US
50092,7363,2025-03-27T13:05:29,mobile,direct,IN
50093,5289,2024-05-18T07:55:35,mobile,referral,JP
50094,6056,2023-06-26T07:38:13,desktop,email,ZA
50095,19932,2021-08-23T08:53:10,mobile,organic,BR
50096,11615,2020-12-23T14:54:44,desktop,direct,SE
50097,10875,2024-03-25T12:49:07,desktop,organic,FR
50098,11532,2021-10-26T16:45:33,mobile,email,NL
50099,17869,2022-06-02T05:08:55,desktop,referral,NL
50100,6404,2025-05-09T00:46:01,desktop,email,FR
50101,6874,2022-03-16T13:01:26,mobile,paid,GB
50102,8964,2020-05-19T12:53:29,mobile,email,BR
50103,13022,2022-01-31T02:26:50,desktop,organic,JP
50104,6216,2021-02-24T23:05:46,desktop,social,BR
50105,6255,2020-09-07T20:05:37,mobile,email,US
50106,5242,2021-01-13T05:14:15,desktop,direct,BR
50107,11754,2020-08-14T17:07:56,mobile,direct,ZA
50108,14567,2024-06-08T03:58:37,mobile,organic,GB
50109,14439,2021-02-04T06:33:13,mobile,organic,US
50110,5530,2024-05-26T18:32:43,mobile,paid,AE
50111,17122,2021-10-02T10:12:55,mobile,paid,DE
50112,13463,2024-06-19T08:09:35,mobile,organic,BR
50113,12820,2024-11-18T06:26:35,mobile,direct,PL
50114,2269,2021-04-18T01:43:01,mobile,organic,FR
50115,16250,2024-11-22T22:22:35,desktop,direct,US
50116,8610,2022-01-11T08:18:40,desktop,referral,AU
50117,11286,2020-05-09T20:30:32,desktop,direct,DE
50118,17556,2020-06-12T13:11:51,desktop,direct,IN
50119,8994,2022-08-30T14:13:25,desktop,social,US
50120,15741,2022-12-31T09:57:02,mobile,referral,US
50121,18907,2022-02-21T04:01:31,mobile,paid,ES
50122,704,2024-10-27T15:48:25,mobile,organic,US
50123,12343,2025-02-16T11:34:38,mobile,direct,MX
50124,10378,2020-01-16T07:50:35,mobile,direct,ZA
50125,18143,2025-10-09T12:11:27,mobile,direct,BR
50126,3518,2023-04-21T03:19:04,desktop,social,US
50127,6282,2023-10-12T02:17:14,mobile,organic,ES
50128,5790,2020-06-06T12:50:11,desktop,paid,AU
50129,2777,2022-11-16T07:32:04,mobile,paid,GB
50130,19817,2022-11-10T02:47:52,mobile,referral,US
50131,8757,2022-05-07T17:22:53,desktop,organic,PL
50132,11971,2022-05-25T13:17:41,desktop,paid,GB
50133,880,2022-03-22T02:05:37,desktop,direct,US
50134,14090,2021-03-11T20:15:24,desktop,organic,JP
50135,14566,2025-04-08T12:18:16,desktop,direct,DE
50136,2562,2024-08-20T01:39:01,mobile,social,US
50137,12395,2022-09-28T21:56:58,tablet,paid,SG
50138,12823,2022-09-15T02:14:15,mobile,referral,MX
50139,5025,2025-08-22T01:04:48,desktop,direct,JP
50140,1372,2022-10-23T08:04:40,desktop,organic,DE
50141,6472,2024-11-30T19:25:41,mobile,organic,FR
50142,15120,2023-03-12T05:45:34,desktop,direct,GB
50143,14024,2024-11-14T02:52:51,desktop,social,ZA
50144,10391,2024-03-10T05:58:17,desktop,direct,AU
50145,16733,2020-06-14T08:45:34,desktop,paid,AE
50146,2570,2021-06-27T10:05:40,mobile,organic,US
50147,9212,2021-10-13T00:19:01,desktop,paid,JP
50148,15683,2023-09-18T00:18:08,desktop,email,SE
50149,17241,2020-11-02T13:30:11,mobile,direct,NL
50150,17256,2020-09-18T23:08:35,mobile,social,AU
50151,7788,2024-10-21T12:59:24,mobile,organic,MX
50152,11009,2023-09-11T11:58:28,desktop,email,FR
50153,2740,2023-10-19T23:58:49,desktop,direct,MX
50154,7052,2020-03-29T17:01:52,desktop,organic,MX
50155,5989,2022-05-13T20:53:38,mobile,paid,DE
50156,18229,2022-07-09T20:51:26,mobile,direct,MX
50157,12768,2021-08-10T11:57:43,tablet,direct,US
50158,2513,2020-09-12T16:54:11,mobile,direct,AE
50159,1646,2023-03-15T20:54:07,mobile,organic,US
50160,15435,2022-06-07T03:04:54,mobile,social,DE
50161,1239,2022-03-21T12:51:15,mobile,direct,IN
50162,12661,2020-12-12T04:53:04,mobile,social,SG
50163,8273,2023-11-26T14:31:59,desktop,organic,SG
50164,14251,2023-05-01T12:10:44,desktop,social,SG
50165,16529,2022-12-15T16:46:34,desktop,organic,AU
50166,14616,2024-06-06T07:31:40,desktop,direct,SG
50167,19186,2020-12-11T22:32:18,desktop,paid,IN
50168,6858,2022-01-12T23:53:37,mobile,direct,BR
50169,7965,2022-02-10T22:06:19,desktop,organic,SG
50170,9614,2023-03-12T10:14:22,mobile,referral,SE
50171,16637,2020-06-17T12:18:07,desktop,referral,IN
50172,15234,2025-10-23T11:04:57,tablet,organic,NL
50173,17383,2020-09-30T16:15:29,desktop,social,DE
50174,13452,2023-05-03T17:32:36,mobile,organic,IN
50175,2416,2023-12-22T22:58:51,desktop,organic,BR
50176,18830,2025-06-20T16:04:28,mobile,organic,JP
50177,13568,2022-01-31T22:09:42,mobile,referral,CA
50178,18353,2025-10-01T09:13:57,mobile,organic,CA
50179,16265,2024-08-15T10:52:03,mobile,paid,US
50180,2834,2021-12-16T07:26:47,mobile,referral,AU
50181,11452,2024-01-04T22:56:31,desktop,organic,DE
50182,2796,2025-10-15T23:23:11,tablet,direct,CA
50183,14680,2025-05-08T07:47:35,desktop,organic,MX
50184,9683,2024-07-15T19:01:15,tablet,organic,NL
50185,13954,2024-11-03T10:06:25,mobile,direct,US
50186,9319,2022-01-10T10:59:20,tablet,organic,AU
50187,7411,2022-09-18T10:05:54,mobile,direct,AU
50188,4758,2020-12-05T10:32:26,mobile,direct,US
50189,11002,2022-05-29T07:45:27,desktop,organic,NL
50190,9496,2021-09-23T15:53:04,desktop,organic,US
50191,5328,2022-03-06T12:57:28,mobile,referral,MX
50192,16471,2022-09-24T23:26:12,desktop,social,US
50193,19858,2025-10-04T10:09:34,desktop,referral,DE
50194,418,2025-08-26T01:24:41,desktop,organic,FR
50195,767,2021-12-24T03:17:15,mobile,organic,ES
50196,3008,2020-10-12T01:06:13,mobile,organic,BR
50197,19322,2020-08-29T18:46:46,mobile,organic,AU
50198,15160,2021-01-07T00:58:24,desktop,organic,BR
50199,4404,2023-08-14T04:16:01,desktop,organic,CA
50200,8216,2023-08-05T02:45:45,desktop,social,MX
50201,7115,2023-08-11T17:15:26,mobile,organic,US
50202,17853,2024-08-25T06:02:53,mobile,email,GB
50203,7408,2021-06-15T00:34:52,mobile,paid,GB
50204,4601,2021-10-15T10:41:51,desktop,paid,FR
50205,16258,2025-03-17T02:09:37,mobile,organic,SG
50206,7979,2024-10-05T14:21:44,desktop,direct,CA
50207,18166,2023-03-25T03:22:04,mobile,direct,MX
50208,13463,2022-03-12T09:55:10,mobile,social,BR
50209,3689,2024-10-23T06:31:17,mobile,organic,US
50210,4066,2024-01-07T23:47:47,desktop,direct,IN
50211,11238,2023-06-04T11:12:21,mobile,paid,FR
50212,4307,2022-02-11T15:33:42,desktop,direct,US
50213,1130,2021-06-14T05:09:30,desktop,organic,IN
50214,1352,2021-07-12T05:53:03,mobile,direct,AE
50215,14513,2023-12-06T12:45:31,mobile,organic,SG
50216,17840,2020-10-05T02:14:54,mobile,organic,IN
50217,13606,2023-05-05T03:33:23,mobile,organic,DE
50218,17611,2023-04-06T14:30:47,desktop,social,MX
50219,3280,2020-06-02T09:05:20,desktop,email,DE
50220,11054,2024-08-29T06:11:03,desktop,organic,US
50221,4271,2025-10-24T06:47:59,mobile,paid,FR
50222,6248,2023-05-25T16:55:45,mobile,email,US
50223,11179,2025-06-03T09:36:35,desktop,social,AU
50224,1560,2022-08-16T10:44:04,desktop,organic,US
50225,18558,2024-08-21T08:23:53,mobile,social,AE
50226,488,2021-01-15T01:25:04,mobile,social,DE
50227,7126,2024-05-09T16:07:38,mobile,email,BR
50228,3197,2020-11-12T19:12:34,desktop,organic,PL
50229,14193,2022-04-07T20:08:40,mobile,organic,IN
50230,344,2025-03-04T08:53:13,mobile,paid,SE
50231,2880,2022-09-29T11:24:58,desktop,social,BR
50232,15656,2024-02-20T06:39:00,mobile,social,IN
50233,9706,2024-10-30T15:07:28,mobile,organic,US
50234,9157,2023-11-05T01:01:02,desktop,social,DE
50235,16518,2025-08-16T09:58:21,mobile,paid,AU
50236,6701,2022-03-13T00:07:15,desktop,paid,DE
50237,7289,2020-10-09T12:37:13,desktop,social,GB
50238,3473,2024-10-31T02:50:10,mobile,organic,NL
50239,17583,2024-01-14T17:23:21,desktop,organic,ES
50240,19354,2024-06-14T05:23:13,mobile,organic,GB
50241,19065,2024-09-24T01:21:27,mobile,social,AE
50242,10548,2023-11-03T00:03:11,desktop,organic,IN
50243,2192,2021-01-18T15:45:22,tablet,direct,JP
50244,11804,2022-03-30T04:07:59,desktop,organic,IN
50245,1796,2023-01-04T22:24:33,mobile,direct,NL
50246,5865,2022-02-18T13:21:09,mobile,direct,ZA
50247,7714,2020-06-09T09:38:42,desktop,organic,SG
50248,18504,2021-04-27T22:43:12,mobile,social,FR
50249,17211,2021-12-30T02:17:12,mobile,direct,AE
50250,3501,2021-10-09T07:46:56,mobile,referral,BR
50251,18593,2023-05-10T13:13:46,desktop,organic,BR
50252,17261,2021-01-11T03:03:20,desktop,organic,BR
50253,5649,2021-10-13T17:39:51,tablet,social,ES
50254,8234,2022-04-19T11:24:23,mobile,direct,ES
50255,16462,2021-12-06T13:06:11,desktop,organic,IN
50256,1079,2024-01-11T23:21:10,desktop,referral,US
50257,13666,2021-06-07T12:37:26,mobile,social,IN
50258,2119,2021-12-27T08:04:04,mobile,direct,SG
50259,7295,2020-01-22T18:47:45,mobile,organic,ES
50260,3457,2022-11-14T05:27:30,desktop,organic,GB
50261,14225,2022-09-20T13:19:31,mobile,direct,DE
50262,76,2020-03-23T17:31:05,desktop,paid,GB
50263,12700,2020-03-26T09:41:32,mobile,social,GB
50264,14060,2021-10-14T17:21:31,desktop,organic,SG
50265,12526,2020-07-04T14:51:20,desktop,paid,JP
50266,323,2022-09-15T18:07:15,mobile,direct,US
50267,19148,2023-08-15T20:49:15,desktop,direct,PL
50268,115,2024-07-30T15:27:08,mobile,referral,AU
50269,9053,2023-09-18T23:16:55,mobile,social,DE
50270,2291,2023-07-07T16:01:44,desktop,direct,ES
50271,4302,2020-05-30T02:16:34,desktop,organic,US
50272,15141,2025-07-20T20:44:34,mobile,email,US
50273,16276,2023-02-09T17:46:12,desktop,paid,GB
50274,5800,2024-12-09T12:28:56,desktop,organic,SG
50275,7737,2021-01-29T21:57:09,desktop,organic,SG
50276,14143,2023-12-14T12:32:12,mobile,organic,GB
50277,6945,2021-08-30T06:19:29,desktop,direct,CA
50278,813,2022-02-16T14:07:58,desktop,referral,ES
50279,16985,2024-07-27T00:15:51,desktop,direct,JP
50280,2539,2023-06-23T22:47:17,tablet,referral,NL
50281,10399,2022-01-29T12:06:15,desktop,organic,BR
50282,19534,2023-12-03T01:09:46,desktop,organic,FR
50283,12832,2022-02-02T16:47:06,mobile,paid,JP
50284,14297,2021-09-04T02:27:14,desktop,paid,AU
50285,518,2020-09-27T07:25:32,desktop,organic,FR
50286,18276,2021-08-09T19:29:38,mobile,organic,ZA
50287,12519,2024-10-29T01:44:23,desktop,referral,CA
50288,12197,2025-04-05T18:05:33,mobile,email,JP
50289,11746,2022-11-09T18:32:47,mobile,organic,US
50290,2489,2025-02-18T03:23:02,mobile,organic,DE
50291,5164,2020-01-28T03:18:01,mobile,email,IN
50292,19696,2021-10-31T17:03:13,mobile,social,SG
50293,10531,2021-07-14T04:19:54,mobile,direct,DE
50294,18722,2025-02-20T02:28:26,mobile,social,GB
50295,358,2022-02-07T19:53:30,mobile,email,NL
50296,10389,2022-01-06T18:44:30,mobile,organic,ZA
50297,9095,2020-02-27T00:22:49,mobile,email,NL
50298,2672,2020-03-20T00:25:10,mobile,organic,CA
50299,3391,2023-10-27T17:07:58,mobile,organic,AU
50300,19029,2022-05-12T02:36:46,mobile,paid,GB
50301,18416,2022-09-29T18:19:20,mobile,organic,US
50302,7543,2025-02-02T19:40:01,mobile,paid,AE
50303,18259,2024-07-03T15:20:17,mobile,organic,IN
50304,6453,2023-11-12T03:04:38,desktop,direct,DE
50305,9636,2025-10-12T20:53:06,mobile,paid,PL
50306,4771,2021-05-05T00:56:36,desktop,organic,DE
50307,14844,2021-12-08T09:34:11,desktop,referral,US
50308,19664,2025-08-03T02:46:36,desktop,paid,SG
50309,722,2020-10-30T00:57:00,mobile,organic,PL
50310,6547,2021-10-24T14:08:41,desktop,organic,FR
50311,13093,2022-01-30T18:15:37,desktop,paid,PL
50312,11487,2021-01-27T04:10:43,tablet,direct,GB
50313,363,2024-05-31T01:15:45,desktop,referral,GB
50314,9000,2025-07-08T08:49:51,desktop,organic,US
50315,6112,2020-02-07T02:35:19,desktop,referral,MX
50316,14206,2024-01-13T20:44:22,mobile,organic,IN
50317,6705,2023-10-16T11:15:19,desktop,direct,US
50318,12201,2021-12-22T16:41:56,mobile,direct,GB
50319,2525,2024-01-24T22:59:52,mobile,direct,ES
50320,6566,2020-07-12T14:19:41,mobile,direct,IN
50321,15046,2025-07-20T07:30:50,mobile,paid,NL
50322,3231,2024-07-08T01:52:39,desktop,social,BR
50323,1381,2025-02-24T01:37:59,desktop,organic,US
50324,4428,2023-01-01T16:11:48,desktop,direct,US
50325,12987,2024-02-16T04:08:40,mobile,referral,SE
50326,4756,2023-11-25T23:15:29,mobile,direct,BR
50327,6053,2020-07-26T06:02:54,tablet,referral,IN
50328,6996,2024-11-24T20:32:31,desktop,organic,NL
50329,209,2024-12-13T02:31:46,desktop,social,CA
50330,1167,2020-01-16T03:09:56,desktop,organic,IN
50331,3379,2020-01-08T23:01:56,mobile,direct,FR
50332,14090,2023-10-28T17:26:11,mobile,direct,JP
50333,9570,2022-08-26T02:33:25,tablet,direct,JP
50334,2570,2022-02-09T02:00:42,desktop,organic,US
50335,8798,2022-09-29T03:24:19,mobile,paid,DE
50336,15029,2024-08-24T12:32:15,desktop,social,AU
50337,4357,2024-08-12T05:22:00,mobile,organic,MX
50338,18204,2020-04-04T00:15:22,mobile,organic,ZA
50339,15994,2025-05-05T04:13:54,mobile,email,JP
50340,16594,2024-09-06T04:23:53,mobile,organic,DE
50341,12172,2021-06-25T12:20:59,mobile,direct,IN
50342,18792,2025-09-05T05:36:46,tablet,social,DE
50343,5726,2020-12-17T05:09:02,mobile,organic,PL
50344,14630,2023-02-03T07:33:51,desktop,direct,SE
50345,18665,2023-04-11T16:15:17,mobile,organic,US
50346,10127,2023-03-02T15:07:48,desktop,direct,SE
50347,377,2025-05-04T04:59:04,mobile,paid,ES
50348,8691,2020-05-26T11:44:56,mobile,organic,US
50349,5453,2021-12-07T10:26:53,desktop,paid,BR
50350,6455,2025-05-15T04:26:42,desktop,direct,BR
50351,13740,2024-12-24T09:36:19,tablet,paid,US
50352,18271,2025-06-18T20:05:22,mobile,organic,DE
50353,1201,2021-05-02T12:46:12,tablet,direct,MX
50354,8836,2020-09-22T08:47:55,mobile,paid,US
50355,19227,2024-07-27T20:54:52,desktop,social,US
50356,2926,2020-11-18T22:22:04,desktop,organic,GB
50357,6955,2023-03-17T23:23:35,mobile,direct,NL
50358,13332,2023-05-22T02:13:03,mobile,organic,JP
50359,10314,2022-06-04T13:50:03,mobile,social,GB
50360,1039,2025-04-11T23:29:49,desktop,social,IN
50361,16592,2023-02-22T16:04:09,tablet,paid,DE
50362,14220,2020-09-13T18:06:59,desktop,organic,CA
50363,2707,2022-10-31T08:06:03,mobile,email,FR
50364,3156,2025-10-11T05:14:55,tablet,paid,DE
50365,19912,2024-05-15T01:58:08,mobile,organic,JP
50366,6753,2020-09-08T16:04:58,mobile,organic,NL
50367,9016,2024-06-15T08:33:21,tablet,direct,GB
50368,10119,2020-03-12T22:42:31,desktop,direct,MX
50369,12550,2025-04-02T03:43:06,desktop,social,MX
50370,2488,2025-02-23T13:30:31,mobile,direct,US
50371,18644,2025-03-02T04:45:06,desktop,organic,DE
50372,16495,2022-03-01T09:30:05,tablet,email,AU
50373,5997,2022-02-10T00:51:13,mobile,organic,IN
50374,9719,2021-04-25T04:38:55,desktop,organic,BR
50375,5288,2025-09-22T12:19:57,mobile,direct,SE
50376,17250,2021-01-08T08:50:14,mobile,email,NL
50377,2310,2020-01-04T20:00:52,desktop,organic,GB
50378,1593,2023-08-08T09:17:26,mobile,direct,DE
50379,8391,2022-12-29T14:17:44,desktop,direct,ES
50380,611,2025-09-18T20:03:31,mobile,organic,AU
50381,8905,2024-09-14T14:01:28,mobile,social,SG
50382,16504,2024-02-16T23:59:42,mobile,organic,US
50383,2544,2023-05-18T19:40:15,mobile,referral,GB
50384,341,2024-02-28T16:27:11,tablet,direct,US
50385,10923,2020-07-19T20:17:14,mobile,organic,PL
50386,459,2021-09-12T11:18:58,tablet,direct,US
50387,13273,2024-07-14T07:45:13,mobile,organic,ES
50388,10337,2024-05-30T21:09:50,desktop,direct,MX
50389,12387,2023-06-24T00:57:11,mobile,direct,BR
50390,10283,2024-04-24T07:24:19,mobile,paid,JP
50391,1827,2020-10-13T17:59:47,desktop,referral,CA
50392,13039,2025-01-24T14:55:36,mobile,social,IN
50393,10813,2021-06-30T19:50:25,mobile,social,IN
50394,1000,2022-09-29T16:58:35,mobile,social,ES
50395,6312,2024-07-20T18:15:16,mobile,paid,ZA
50396,10061,2023-09-25T13:48:37,desktop,organic,JP
50397,5744,2024-01-02T19:37:35,desktop,organic,PL
50398,12949,2022-06-19T12:44:06,mobile,direct,MX
50399,18158,2021-03-09T17:24:56,mobile,direct,US
50400,10617,2021-08-21T10:36:33,mobile,direct,PL
50401,3852,2022-05-26T09:52:27,desktop,social,IN
50402,6720,2020-09-05T18:39:41,desktop,paid,ES
50403,7119,2025-02-24T14:25:14,tablet,social,ES
50404,15529,2020-04-27T08:31:46,mobile,social,FR
50405,2800,2024-06-10T23:47:10,mobile,social,DE
50406,2069,2025-07-09T11:08:30,mobile,organic,SG
50407,19494,2023-02-21T23:54:46,mobile,direct,BR
50408,19557,2025-08-27T03:59:41,mobile,direct,AU
50409,18157,2022-04-23T19:27:02,mobile,direct,US
50410,3964,2022-11-02T03:47:18,mobile,email,US
50411,6266,2022-01-07T13:13:55,mobile,organic,US
50412,5968,2021-11-18T00:22:43,mobile,organic,AU
50413,11114,2022-09-01T23:28:48,mobile,social,GB
50414,3417,2020-11-09T02:19:14,mobile,social,IN
50415,14763,2021-11-16T06:30:13,desktop,organic,US
50416,14733,2024-01-12T14:54:02,desktop,referral,FR
50417,16777,2020-08-14T18:26:11,mobile,organic,NL
50418,18765,2024-01-19T06:23:13,mobile,organic,GB
50419,8816,2024-03-04T02:32:40,mobile,paid,BR
50420,10593,2021-04-15T15:20:28,mobile,direct,US
50421,9489,2023-07-15T20:08:05,desktop,direct,GB
50422,19988,2024-06-05T19:45:45,mobile,organic,GB
50423,1467,2024-11-04T08:51:52,mobile,organic,US
50424,19629,2020-03-05T23:03:12,desktop,organic,IN
50425,838,2020-04-05T07:56:34,mobile,social,BR
50426,4651,2020-07-29T01:30:46,mobile,organic,PL
50427,14598,2023-07-24T20:25:19,desktop,direct,DE
50428,2992,2023-02-28T21:55:10,desktop,referral,ES
50429,2544,2024-01-12T09:21:55,mobile,organic,GB
50430,17483,2022-06-24T04:46:27,desktop,paid,ZA
50431,10332,2024-11-14T14:12:23,mobile,organic,DE
50432,15449,2024-05-19T18:11:57,tablet,direct,US
50433,19777,2020-03-15T22:19:18,mobile,referral,MX
50434,321,2023-01-28T19:03:24,desktop,social,SG
50435,12301,2023-03-30T17:58:15,desktop,email,NL
50436,17920,2020-02-21T11:16:05,mobile,direct,US
50437,9086,2022-11-10T04:34:03,mobile,direct,BR
50438,14977,2023-08-09T15:44:26,desktop,referral,PL
50439,11407,2020-12-17T19:26:33,desktop,social,BR
50440,17958,2023-06-01T23:59:22,desktop,direct,FR
50441,5025,2025-10-31T02:14:11,mobile,direct,JP
50442,1336,2022-02-18T19:46:35,mobile,social,PL
50443,12666,2020-12-03T09:55:06,mobile,organic,GB
50444,11451,2021-12-30T08:24:23,tablet,organic,CA
50445,14615,2022-08-09T07:29:09,desktop,social,DE
50446,2133,2024-09-17T02:08:50,desktop,referral,ES
50447,16938,2020-02-26T20:35:58,mobile,organic,JP
50448,4266,2022-05-27T04:09:33,mobile,direct,US
50449,5531,2021-04-24T22:51:33,mobile,direct,ES
50450,11960,2022-08-19T04:28:12,mobile,direct,DE
50451,14546,2020-08-07T08:12:04,tablet,direct,US
50452,17910,2023-07-16T13:50:14,mobile,social,IN
50453,11561,2025-07-07T23:24:08,mobile,organic,FR
50454,5919,2022-09-03T13:35:23,desktop,organic,US
50455,12056,2021-05-05T19:06:12,desktop,paid,BR
50456,5475,2023-06-06T14:17:23,mobile,organic,DE
50457,4536,2024-05-15T18:12:20,desktop,social,IN
50458,11558,2020-12-18T14:46:18,mobile,direct,BR
50459,6911,2020-05-28T20:12:53,tablet,organic,JP
50460,9534,2020-08-31T13:04:13,tablet,organic,GB
50461,2645,2023-09-23T16:35:54,desktop,organic,JP
50462,4759,2020-07-10T10:51:25,tablet,social,CA
50463,12529,2023-10-30T18:38:54,desktop,email,JP
50464,18027,2022-07-04T00:27:24,desktop,social,NL
50465,3621,2022-08-26T00:35:57,mobile,direct,AU
50466,13465,2022-05-03T16:59:22,mobile,organic,US
50467,17311,2025-08-12T09:07:45,mobile,paid,SG
50468,3423,2020-05-26T00:44:35,desktop,direct,JP
50469,14886,2023-11-28T02:10:37,desktop,social,SG
50470,2454,2024-03-20T02:08:37,mobile,email,US
50471,8349,2022-06-03T03:53:18,mobile,organic,US
50472,2086,2023-01-18T14:59:30,desktop,paid,BR
50473,14638,2020-08-02T03:25:44,mobile,organic,BR
50474,824,2025-09-27T09:38:41,mobile,organic,GB
50475,2664,2025-01-28T09:02:02,mobile,direct,US
50476,6304,2025-07-25T16:15:16,mobile,referral,ES
50477,9230,2025-02-26T14:33:29,tablet,organic,US
50478,11113,2022-03-21T10:47:00,mobile,email,IN
50479,5784,2020-04-25T05:05:05,desktop,direct,FR
50480,752,2024-04-23T12:51:46,tablet,social,GB
50481,2343,2020-01-27T08:54:40,desktop,paid,JP
50482,12294,2025-09-05T20:06:51,mobile,organic,CA
50483,8116,2024-04-11T16:31:20,mobile,organic,JP
50484,15255,2021-04-20T05:20:39,mobile,referral,AU
50485,6131,2021-02-27T03:10:43,mobile,organic,PL
50486,17428,2024-04-09T10:18:00,desktop,paid,BR
50487,12222,2024-09-03T03:55:40,desktop,social,NL
50488,11858,2022-11-30T15:07:22,mobile,organic,SE
50489,2483,2024-11-16T20:06:27,mobile,direct,MX
50490,3533,2023-05-19T08:17:55,desktop,paid,IN
50491,7220,2020-10-09T00:48:12,mobile,social,JP
50492,19098,2023-08-19T15:50:43,desktop,direct,AU
50493,12731,2023-09-12T04:13:21,desktop,referral,ES
50494,17673,2024-06-18T13:50:31,mobile,organic,CA
50495,6014,2023-10-02T02:59:21,tablet,referral,MX
50496,15551,2023-12-15T06:58:25,mobile,social,US
50497,1614,2023-07-10T02:20:45,mobile,email,NL
50498,120,2021-03-16T09:02:36,tablet,organic,US
50499,13497,2020-09-29T12:25:46,mobile,social,ES
50500,232,2020-07-08T00:23:17,mobile,paid,ES
50501,11077,2022-02-20T16:10:51,desktop,direct,SE
50502,7533,2023-07-03T19:04:04,mobile,organic,CA
50503,12032,2021-04-23T05:36:12,mobile,organic,CA
50504,19116,2021-10-19T01:37:18,mobile,paid,BR
50505,8012,2023-01-02T05:03:32,mobile,email,AU
50506,14475,2024-12-27T11:41:06,mobile,organic,SG
50507,11426,2024-01-27T00:25:04,desktop,direct,JP
50508,12852,2020-10-05T11:30:25,tablet,social,US
50509,5677,2023-01-27T15:17:00,desktop,direct,FR
50510,10565,2024-09-20T20:01:20,mobile,organic,US
50511,14483,2023-08-16T21:24:31,desktop,email,SE
50512,11690,2022-08-25T09:44:51,tablet,organic,US
50513,3084,2023-12-25T23:30:05,mobile,organic,US
50514,9966,2024-10-08T19:41:16,mobile,social,BR
50515,19061,2022-07-27T09:22:32,desktop,direct,DE
50516,9214,2025-06-15T19:00:42,tablet,paid,GB
50517,10818,2024-08-08T01:21:21,desktop,referral,SG
50518,12477,2022-07-06T01:26:20,tablet,referral,MX
50519,19338,2020-07-19T21:13:24,desktop,organic,US
50520,9428,2024-10-15T03:52:20,desktop,social,AE
50521,7679,2021-04-17T08:43:07,desktop,referral,DE
50522,8260,2020-08-05T07:05:51,desktop,social,IN
50523,7691,2024-02-25T05:42:03,desktop,organic,JP
50524,946,2020-05-12T19:54:11,desktop,direct,DE
50525,11298,2024-10-26T02:36:06,mobile,organic,ES
50526,15341,2020-03-02T15:23:44,desktop,social,US
50527,5876,2020-03-20T18:53:30,desktop,referral,MX
50528,11470,2025-02-07T07:55:17,desktop,social,GB
50529,3585,2021-12-11T23:11:27,tablet,social,ZA
50530,16693,2021-07-18T05:51:26,tablet,direct,BR
50531,7360,2025-04-12T13:58:18,desktop,direct,JP
50532,12555,2024-08-19T16:26:45,mobile,organic,US
50533,14038,2023-06-03T03:04:24,mobile,direct,NL
50534,17831,2021-08-03T17:55:49,mobile,direct,US
50535,7419,2024-01-20T17:49:46,mobile,social,FR
50536,595,2020-07-09T22:58:52,mobile,direct,ZA
50537,12250,2024-03-30T17:28:33,desktop,organic,BR
50538,8867,2024-12-26T13:10:44,mobile,organic,ES
50539,7375,2024-07-27T07:32:16,desktop,organic,US
50540,11350,2025-04-12T07:55:46,desktop,organic,MX
50541,19827,2023-02-09T18:01:28,mobile,organic,IN
50542,5745,2023-01-04T22:13:03,mobile,organic,US
50543,10929,2023-08-03T08:01:42,desktop,organic,PL
50544,18390,2023-05-01T22:23:13,tablet,referral,SE
50545,5362,2021-07-06T18:06:27,mobile,direct,IN
50546,4698,2025-07-11T15:44:10,desktop,direct,US
50547,9607,2024-06-27T14:49:55,desktop,direct,AU
50548,8059,2024-02-26T06:43:43,mobile,organic,CA
50549,17516,2022-06-23T02:01:27,desktop,referral,BR
50550,4732,2025-04-17T02:57:19,mobile,referral,CA
50551,15877,2024-04-30T00:12:59,tablet,organic,CA
50552,548,2024-06-05T14:57:20,mobile,social,US
50553,8167,2021-08-15T02:18:24,mobile,organic,ZA
50554,14094,2023-11-18T01:52:28,mobile,direct,IN
50555,12577,2024-06-08T15:14:19,mobile,social,FR
50556,4474,2022-12-16T19:28:06,desktop,organic,US
50557,13255,2023-12-30T04:21:37,mobile,organic,NL
50558,15720,2024-09-13T10:37:41,tablet,social,AU
50559,331,2023-01-10T00:20:16,mobile,organic,SG
50560,7171,2020-01-17T00:30:11,mobile,organic,GB
50561,16257,2025-07-21T05:29:52,tablet,organic,US
50562,626,2021-07-12T22:06:44,mobile,organic,BR
50563,1504,2024-07-27T23:23:16,desktop,paid,BR
50564,10250,2023-06-06T16:35:26,tablet,direct,FR
50565,16445,2020-08-29T00:59:36,mobile,paid,IN
50566,18203,2023-06-06T21:05:29,mobile,organic,CA
50567,9361,2021-01-20T05:07:47,mobile,email,JP
50568,17005,2024-05-05T14:31:09,mobile,organic,JP
50569,10294,2023-05-10T11:30:36,mobile,direct,GB
50570,5970,2024-02-21T12:10:18,desktop,email,DE
50571,11806,2024-01-23T16:55:25,mobile,paid,MX
50572,8378,2023-09-18T03:03:40,tablet,direct,ES
