review_id,order_id,product_id,rating,review_text,review_time
6362,20199,1089,2,Not great quality.,2023-10-05
6363,20199,1142,3,Okay overall.,2024-01-23
6364,20211,958,4,Good value for money!,2024-05-17
6365,20213,664,4,Good value for money!,2020-05-24
6366,20222,871,3,Okay overall.,2024-01-13
6367,20222,965,3,Okay overall.,2022-12-25
6368,20257,106,5,"Excellent product, highly recommend!",2021-04-15
6369,20260,1010,5,"Excellent product, highly recommend!",2025-05-02
6370,20262,896,5,"Excellent product, highly recommend!",2022-03-19
6371,20262,1175,4,Good value for money!,2021-04-02
6372,20265,429,5,"Excellent product, highly recommend!",2021-03-01
6373,20269,315,4,Good value for money!,2022-05-11
6374,20277,267,4,Good value for money!,2025-01-22
6375,20277,334,3,Okay overall.,2022-01-22
6376,20277,338,4,Good value for money!,2020-06-23
6377,20279,583,4,Good value for money!,2021-05-31
6378,20279,1177,5,"Excellent product, highly recommend!",2022-12-26
6379,20279,762,5,"Excellent product, highly recommend!",2022-08-03
6380,20279,313,5,"Excellent product, highly recommend!",2021-09-04
6381,20283,1162,5,"Excellent product, highly recommend!",2025-01-02
6382,20283,429,5,"Excellent product, highly recommend!",2020-10-03
6383,20304,1052,4,Good value for money!,2025-04-08
6384,20304,721,4,Good value for money!,2021-04-26
6385,20315,701,3,Okay overall.,2020-06-01
6386,20315,984,4,Good value for money!,2023-11-07
6387,20315,427,1,"Very disappointed, would not buy again.",2021-07-27
6388,20324,795,2,Not great quality.,2024-07-21
6389,20324,832,5,"Excellent product, highly recommend!",2025-08-21
6390,20324,854,3,Okay overall.,2020-08-20
6391,20325,971,3,Okay overall.,2023-11-16
6392,20325,491,4,Good value for money!,2020-10-06
6393,20327,1052,5,"Excellent product, highly recommend!",2024-05-17
6394,20327,1159,3,Okay overall.,2025-01-04
6395,20327,1104,5,"Excellent product, highly recommend!",2020-04-11
6396,20330,565,3,Okay overall.,2020-05-31
6397,20351,993,5,"Excellent product, highly recommend!",2020-09-14
6398,20351,669,4,Good value for money!,2023-04-17
6399,20351,973,5,"Excellent product, highly recommend!",2021-06-24
6400,20351,941,2,Not great quality.,2025-08-16
6401,20358,359,5,"Excellent product, highly recommend!",2025-09-16
6402,20358,224,5,"Excellent product, highly recommend!",2025-02-16
6403,20358,954,3,Okay overall.,2022-12-20
6404,20361,795,5,"Excellent product, highly recommend!",2023-01-19
6405,20366,1081,5,"Excellent product, highly recommend!",2020-04-18
6406,20366,1161,5,"Excellent product, highly recommend!",2023-03-02
6407,20366,1173,5,"Excellent product, highly recommend!",2020-07-03
6408,20370,344,3,Okay overall.,2025-10-25
6409,20370,384,5,"Excellent product, highly recommend!",2021-08-07
6410,20371,62,2,Not great quality.,2021-09-12
6411,20375,678,5,"Excellent product, highly recommend!",2020-07-25
6412,20378,664,5,"Excellent product, highly recommend!",2024-08-11
6413,20378,533,5,"Excellent product, highly recommend!",2020-02-17
6414,20380,340,4,Good value for money!,2024-11-23
6415,20387,365,5,"Excellent product, highly recommend!",2023-09-14
6416,20387,1011,4,Good value for money!,2024-04-17
6417,20389,912,5,"Excellent product, highly recommend!",2021-04-28
6418,20389,505,5,"Excellent product, highly recommend!",2020-07-17
6419,20394,239,3,Okay overall.,2023-03-04
6420,20395,574,4,Good value for money!,2025-07-03
6421,20396,946,3,Okay overall.,2022-04-02
6422,20396,447,5,"Excellent product, highly recommend!",2023-01-04
6423,20396,322,4,Good value for money!,2025-10-16
6424,20408,940,5,"Excellent product, highly recommend!",2022-05-15
6425,20411,582,4,Good value for money!,2021-06-21
6426,20414,1197,1,"Very disappointed, would not buy again.",2024-06-15
6427,20414,970,5,"Excellent product, highly recommend!",2021-04-05
6428,20414,1067,4,Good value for money!,2025-10-28
6429,20431,1129,2,Not great quality.,2025-03-20
6430,20431,904,5,"Excellent product, highly recommend!",2024-09-17
6431,20431,1003,4,Good value for money!,2024-08-28
6432,20435,111,5,"Excellent product, highly recommend!",2023-04-10
6433,20446,505,3,Okay overall.,2022-07-27
6434,20446,428,5,"Excellent product, highly recommend!",2023-11-09
6435,20446,391,4,Good value for money!,2023-07-24
6436,20448,309,5,"Excellent product, highly recommend!",2020-11-08
6437,20448,276,3,Okay overall.,2023-08-09
6438,20450,670,3,Okay overall.,2020-12-05
6439,20455,197,5,"Excellent product, highly recommend!",2024-03-28
6440,20455,1126,4,Good value for money!,2024-11-15
6441,20457,998,3,Okay overall.,2020-06-26
6442,20463,1148,4,Good value for money!,2025-03-07
6443,20473,285,4,Good value for money!,2021-08-04
6444,20474,216,2,Not great quality.,2021-01-16
6445,20478,1016,1,"Very disappointed, would not buy again.",2021-06-30
6446,20478,938,5,"Excellent product, highly recommend!",2021-08-11
6447,20478,1020,4,Good value for money!,2021-07-07
6448,20495,591,3,Okay overall.,2023-04-04
6449,20495,564,5,"Excellent product, highly recommend!",2022-08-24
6450,20495,1116,4,Good value for money!,2022-04-08
6451,20503,1082,5,"Excellent product, highly recommend!",2025-02-09
6452,20506,929,5,"Excellent product, highly recommend!",2020-09-16
6453,20506,918,2,Not great quality.,2024-09-02
6454,20506,1016,4,Good value for money!,2023-05-29
6455,20511,897,3,Okay overall.,2024-06-17
6456,20517,811,5,"Excellent product, highly recommend!",2022-09-02
6457,20520,898,4,Good value for money!,2022-03-29
6458,20520,1185,4,Good value for money!,2021-07-05
6459,20520,626,3,Okay overall.,2025-02-03
6460,20521,838,4,Good value for money!,2022-07-18
6461,20521,982,4,Good value for money!,2022-01-03
6462,20524,458,4,Good value for money!,2021-02-19
6463,20524,446,3,Okay overall.,2023-04-01
6464,20524,457,4,Good value for money!,2024-06-25
6465,20524,486,5,"Excellent product, highly recommend!",2025-03-06
6466,20526,938,4,Good value for money!,2022-11-05
6467,20526,463,5,"Excellent product, highly recommend!",2021-03-28
6468,20526,1156,3,Okay overall.,2025-07-19
6469,20526,1175,3,Okay overall.,2023-03-07
6470,20528,273,5,"Excellent product, highly recommend!",2024-04-06
6471,20530,1170,4,Good value for money!,2022-03-02
6472,20530,1097,3,Okay overall.,2023-10-22
6473,20539,898,4,Good value for money!,2024-10-16
6474,20541,504,5,"Excellent product, highly recommend!",2025-06-16
6475,20541,482,5,"Excellent product, highly recommend!",2024-07-26
6476,20541,361,3,Okay overall.,2024-08-22
6477,20543,889,3,Okay overall.,2024-05-25
6478,20543,1186,4,Good value for money!,2020-01-03
6479,20548,1140,5,"Excellent product, highly recommend!",2020-11-23
6480,20548,438,5,"Excellent product, highly recommend!",2020-01-23
6481,20548,1094,1,"Very disappointed, would not buy again.",2025-08-13
6482,20559,466,5,"Excellent product, highly recommend!",2025-08-04
6483,20559,481,2,Not great quality.,2025-05-18
6484,20564,1130,5,"Excellent product, highly recommend!",2025-02-08
6485,20565,1147,3,Okay overall.,2024-02-26
6486,20569,772,5,"Excellent product, highly recommend!",2024-09-14
6487,20571,711,5,"Excellent product, highly recommend!",2022-12-16
6488,20572,485,4,Good value for money!,2025-01-15
6489,20572,405,4,Good value for money!,2020-03-24
6490,20579,722,4,Good value for money!,2024-10-28
6491,20595,162,3,Okay overall.,2024-12-02
6492,20600,804,5,"Excellent product, highly recommend!",2025-09-13
6493,20600,744,5,"Excellent product, highly recommend!",2022-09-02
6494,20600,707,4,Good value for money!,2020-05-13
6495,20600,412,5,"Excellent product, highly recommend!",2023-11-30
6496,20603,485,4,Good value for money!,2025-08-07
6497,20603,354,5,"Excellent product, highly recommend!",2025-07-06
6498,20603,289,5,"Excellent product, highly recommend!",2023-01-16
6499,20603,503,4,Good value for money!,2021-09-20
6500,20608,1106,3,Okay overall.,2020-04-01
6501,20608,1092,3,Okay overall.,2025-06-12
6502,20608,1137,5,"Excellent product, highly recommend!",2024-03-09
6503,20608,934,4,Good value for money!,2021-01-16
6504,20608,1179,4,Good value for money!,2025-05-19
6505,20612,565,3,Okay overall.,2023-06-18
6506,20614,207,5,"Excellent product, highly recommend!",2021-07-25
6507,20620,968,5,"Excellent product, highly recommend!",2022-08-04
6508,20626,463,4,Good value for money!,2025-03-01
6509,20626,509,4,Good value for money!,2022-01-19
6510,20626,460,4,Good value for money!,2020-09-09
6511,20630,827,3,Okay overall.,2021-01-19
6512,20630,761,5,"Excellent product, highly recommend!",2025-10-14
6513,20631,204,3,Okay overall.,2021-09-21
6514,20632,714,5,"Excellent product, highly recommend!",2021-05-16
6515,20632,823,5,"Excellent product, highly recommend!",2021-03-05
6516,20635,303,4,Good value for money!,2020-04-04
6517,20639,228,4,Good value for money!,2025-06-24
6518,20648,614,4,Good value for money!,2020-02-28
6519,20648,623,4,Good value for money!,2021-11-13
6520,20648,802,3,Okay overall.,2022-07-13
6521,20650,1062,2,Not great quality.,2022-07-07
6522,20650,1155,5,"Excellent product, highly recommend!",2024-04-13
6523,20652,947,4,Good value for money!,2023-03-28
6524,20660,1191,4,Good value for money!,2023-10-28
6525,20660,401,3,Okay overall.,2021-12-25
6526,20669,1195,5,"Excellent product, highly recommend!",2025-02-13
6527,20669,984,4,Good value for money!,2024-02-25
6528,20680,669,5,"Excellent product, highly recommend!",2024-08-22
6529,20685,793,5,"Excellent product, highly recommend!",2021-05-28
6530,20685,69,5,"Excellent product, highly recommend!",2020-03-07
6531,20688,741,5,"Excellent product, highly recommend!",2020-03-04
6532,20702,472,5,"Excellent product, highly recommend!",2020-04-04
6533,20702,1173,2,Not great quality.,2023-01-26
6534,20712,356,4,Good value for money!,2021-08-08
6535,20712,379,5,"Excellent product, highly recommend!",2023-03-06
6536,20713,898,4,Good value for money!,2021-04-14
6537,20714,805,5,"Excellent product, highly recommend!",2025-04-27
6538,20714,717,4,Good value for money!,2022-01-11
6539,20722,1150,4,Good value for money!,2024-11-29
6540,20726,360,2,Not great quality.,2021-12-07
6541,20739,929,4,Good value for money!,2021-11-02
6542,20744,996,3,Okay overall.,2025-09-03
6543,20746,699,5,"Excellent product, highly recommend!",2020-07-20
6544,20748,896,5,"Excellent product, highly recommend!",2021-09-23
6545,20748,981,4,Good value for money!,2025-01-11
6546,20748,868,5,"Excellent product, highly recommend!",2021-10-14
6547,20756,250,2,Not great quality.,2024-04-18
6548,20756,1066,5,"Excellent product, highly recommend!",2023-05-31
6549,20759,204,4,Good value for money!,2020-12-08
6550,20759,255,4,Good value for money!,2024-03-18
6551,20759,244,5,"Excellent product, highly recommend!",2021-08-19
6552,20764,780,5,"Excellent product, highly recommend!",2020-11-08
6553,20764,265,2,Not great quality.,2022-03-28
6554,20764,1007,5,"Excellent product, highly recommend!",2022-02-14
6555,20766,879,4,Good value for money!,2024-05-07
6556,20768,615,4,Good value for money!,2024-12-22
6557,20772,678,4,Good value for money!,2025-08-03
6558,20780,966,5,"Excellent product, highly recommend!",2025-01-26
6559,20785,226,5,"Excellent product, highly recommend!",2020-04-15
6560,20785,706,4,Good value for money!,2021-06-02
6561,20787,1184,5,"Excellent product, highly recommend!",2024-03-14
6562,20788,193,4,Good value for money!,2023-02-10
6563,20792,1070,5,"Excellent product, highly recommend!",2025-10-13
6564,20794,571,3,Okay overall.,2022-11-20
6565,20794,1044,5,"Excellent product, highly recommend!",2022-01-24
6566,20794,897,5,"Excellent product, highly recommend!",2021-06-14
6567,20803,778,5,"Excellent product, highly recommend!",2023-12-08
6568,20809,781,4,Good value for money!,2025-01-25
6569,20809,1129,2,Not great quality.,2024-10-23
6570,20809,1092,4,Good value for money!,2023-09-28
6571,20813,813,4,Good value for money!,2022-12-16
6572,20813,741,4,Good value for money!,2020-07-21
6573,20818,25,5,"Excellent product, highly recommend!",2022-02-02
6574,20818,433,4,Good value for money!,2024-11-22
6575,20818,891,4,Good value for money!,2025-02-24
6576,20823,360,5,"Excellent product, highly recommend!",2024-11-06
6577,20824,1067,5,"Excellent product, highly recommend!",2025-02-03
6578,20826,423,2,Not great quality.,2021-03-30
6579,20829,154,5,"Excellent product, highly recommend!",2025-06-13
6580,20829,679,5,"Excellent product, highly recommend!",2023-09-29
6581,20829,842,4,Good value for money!,2025-05-29
6582,20831,1160,4,Good value for money!,2021-05-01
6583,20831,541,3,Okay overall.,2025-07-23
6584,20838,620,3,Okay overall.,2021-03-07
6585,20839,1026,5,"Excellent product, highly recommend!",2025-03-27
6586,20849,190,2,Not great quality.,2020-09-24
6587,20849,231,4,Good value for money!,2022-01-11
6588,20849,325,5,"Excellent product, highly recommend!",2023-04-20
6589,20851,351,3,Okay overall.,2021-07-12
6590,20858,675,4,Good value for money!,2022-10-22
6591,20860,1149,4,Good value for money!,2022-03-15
6592,20860,496,4,Good value for money!,2021-10-22
6593,20870,740,5,"Excellent product, highly recommend!",2021-06-13
6594,20870,914,5,"Excellent product, highly recommend!",2024-11-05
6595,20870,487,3,Okay overall.,2022-02-15
6596,20871,941,4,Good value for money!,2023-10-27
6597,20871,912,2,Not great quality.,2023-12-09
6598,20877,967,5,"Excellent product, highly recommend!",2020-11-22
6599,20877,942,4,Good value for money!,2020-01-26
6600,20877,1012,5,"Excellent product, highly recommend!",2024-03-19
6601,20880,1061,1,"Very disappointed, would not buy again.",2020-07-26
6602,20880,359,3,Okay overall.,2022-06-23
6603,20880,452,5,"Excellent product, highly recommend!",2023-11-08
6604,20895,1056,4,Good value for money!,2020-01-10
6605,20911,1149,5,"Excellent product, highly recommend!",2024-10-12
6606,20911,1085,5,"Excellent product, highly recommend!",2022-07-15
6607,20914,612,3,Okay overall.,2025-02-23
6608,20930,356,3,Okay overall.,2024-03-25
6609,20931,1165,5,"Excellent product, highly recommend!",2025-09-24
6610,20931,476,5,"Excellent product, highly recommend!",2022-12-18
6611,20933,129,5,"Excellent product, highly recommend!",2024-02-26
6612,20933,470,3,Okay overall.,2024-12-04
6613,20938,1097,5,"Excellent product, highly recommend!",2022-06-20
6614,20938,213,4,Good value for money!,2021-09-18
6615,20939,198,4,Good value for money!,2025-01-14
6616,20939,1145,5,"Excellent product, highly recommend!",2020-04-08
6617,20947,638,4,Good value for money!,2021-01-11
6618,20948,208,4,Good value for money!,2020-10-12
6619,20948,282,3,Okay overall.,2021-09-16
6620,20948,1159,5,"Excellent product, highly recommend!",2025-09-05
6621,20952,1021,3,Okay overall.,2024-05-07
6622,20952,1125,4,Good value for money!,2021-04-19
6623,20955,1030,5,"Excellent product, highly recommend!",2024-01-26
6624,20955,445,3,Okay overall.,2020-03-15
6625,20955,847,4,Good value for money!,2020-03-13
6626,20955,1059,5,"Excellent product, highly recommend!",2024-02-14
6627,20956,1103,5,"Excellent product, highly recommend!",2021-09-30
6628,20960,740,5,"Excellent product, highly recommend!",2024-08-09
6629,20964,1014,5,"Excellent product, highly recommend!",2025-10-12
6630,20967,1162,5,"Excellent product, highly recommend!",2025-08-19
6631,20967,460,5,"Excellent product, highly recommend!",2025-01-17
6632,20967,1125,3,Okay overall.,2021-04-26
6633,20981,118,5,"Excellent product, highly recommend!",2022-04-26
6634,20994,1131,3,Okay overall.,2020-10-03
6635,21011,463,4,Good value for money!,2021-03-25
6636,21011,449,5,"Excellent product, highly recommend!",2022-09-09
6637,21017,442,4,Good value for money!,2022-05-23
6638,21017,753,4,Good value for money!,2025-06-19
6639,21021,967,3,Okay overall.,2023-06-24
6640,21023,209,3,Okay overall.,2022-02-26
6641,21033,924,4,Good value for money!,2025-04-14
6642,21034,912,5,"Excellent product, highly recommend!",2025-08-31
6643,21040,377,5,"Excellent product, highly recommend!",2021-07-07
6644,21040,827,4,Good value for money!,2022-12-06
6645,21046,909,4,Good value for money!,2023-11-20
6646,21049,807,4,Good value for money!,2021-05-09
6647,21049,392,2,Not great quality.,2021-12-04
6648,21059,369,5,"Excellent product, highly recommend!",2024-01-07
6649,21075,701,5,"Excellent product, highly recommend!",2020-03-21
6650,21080,753,2,Not great quality.,2024-01-20
6651,21083,308,5,"Excellent product, highly recommend!",2023-09-16
6652,21083,373,3,Okay overall.,2020-05-19
6653,21083,416,4,Good value for money!,2022-05-18
6654,21086,770,5,"Excellent product, highly recommend!",2020-01-21
6655,21086,816,3,Okay overall.,2023-04-02
6656,21089,481,4,Good value for money!,2024-07-07
6657,21096,513,4,Good value for money!,2023-12-26
6658,21097,1151,3,Okay overall.,2021-04-08
6659,21097,1134,5,"Excellent product, highly recommend!",2024-02-08
6660,21103,196,4,Good value for money!,2022-09-13
6661,21106,921,4,Good value for money!,2025-07-11
6662,21120,404,4,Good value for money!,2022-11-28
6663,21122,1044,3,Okay overall.,2020-11-11
6664,21127,922,4,Good value for money!,2022-10-17
6665,21127,1004,5,"Excellent product, highly recommend!",2022-12-31
6666,21132,1049,3,Okay overall.,2020-10-29
6667,21132,1037,4,Good value for money!,2024-07-21
6668,21140,1191,4,Good value for money!,2022-07-31
6669,21146,612,5,"Excellent product, highly recommend!",2021-04-26
6670,21148,838,4,Good value for money!,2021-10-15
6671,21149,118,3,Okay overall.,2025-07-30
6672,21152,825,4,Good value for money!,2022-05-24
6673,21152,832,1,"Very disappointed, would not buy again.",2023-11-12
6674,21154,275,4,Good value for money!,2020-01-04
6675,21157,1112,4,Good value for money!,2020-10-27
6676,21158,1060,2,Not great quality.,2025-07-26
6677,21158,282,4,Good value for money!,2022-10-05
6678,21158,427,5,"Excellent product, highly recommend!",2022-06-27
6679,21162,1190,5,"Excellent product, highly recommend!",2020-06-02
6680,21162,1119,5,"Excellent product, highly recommend!",2023-10-10
6681,21165,268,4,Good value for money!,2024-01-25
6682,21165,248,3,Okay overall.,2022-09-19
6683,21171,352,3,Okay overall.,2022-10-14
6684,21171,935,2,Not great quality.,2022-05-07
6685,21173,522,5,"Excellent product, highly recommend!",2025-08-25
6686,21179,917,5,"Excellent product, highly recommend!",2022-11-19
6687,21182,945,4,Good value for money!,2021-11-25
6688,21186,709,3,Okay overall.,2024-10-05
6689,21188,31,5,"Excellent product, highly recommend!",2023-10-10
6690,21190,1148,5,"Excellent product, highly recommend!",2024-08-20
6691,21190,446,4,Good value for money!,2022-12-26
6692,21195,201,5,"Excellent product, highly recommend!",2025-08-29
6693,21195,211,4,Good value for money!,2024-11-28
6694,21197,114,5,"Excellent product, highly recommend!",2023-03-21
6695,21197,18,4,Good value for money!,2021-05-10
6696,21200,761,5,"Excellent product, highly recommend!",2020-04-01
6697,21204,1137,5,"Excellent product, highly recommend!",2025-11-01
6698,21204,443,4,Good value for money!,2021-03-14
6699,21219,1001,5,"Excellent product, highly recommend!",2024-07-26
6700,21219,496,4,Good value for money!,2024-02-12
6701,21220,464,4,Good value for money!,2024-03-26
6702,21231,38,2,Not great quality.,2021-10-01
6703,21232,441,5,"Excellent product, highly recommend!",2023-10-02
6704,21233,288,5,"Excellent product, highly recommend!",2024-01-25
6705,21233,881,5,"Excellent product, highly recommend!",2020-04-16
6706,21235,741,4,Good value for money!,2020-10-04
6707,21236,24,5,"Excellent product, highly recommend!",2022-08-19
6708,21236,206,5,"Excellent product, highly recommend!",2022-09-10
6709,21236,169,5,"Excellent product, highly recommend!",2024-05-20
6710,21240,976,4,Good value for money!,2025-07-21
6711,21241,1068,3,Okay overall.,2021-02-06
6712,21241,1191,4,Good value for money!,2022-01-18
6713,21245,156,3,Okay overall.,2025-07-09
6714,21247,1082,4,Good value for money!,2022-04-01
6715,21247,23,4,Good value for money!,2024-03-23
6716,21274,890,4,Good value for money!,2020-09-15
6717,21274,958,2,Not great quality.,2025-04-24
6718,21274,946,5,"Excellent product, highly recommend!",2021-04-20
6719,21274,1020,4,Good value for money!,2022-03-16
6720,21274,992,3,Okay overall.,2021-04-14
6721,21275,415,5,"Excellent product, highly recommend!",2022-03-14
6722,21279,899,3,Okay overall.,2023-10-31
6723,21279,863,4,Good value for money!,2024-06-09
6724,21279,920,4,Good value for money!,2023-03-23
6725,21280,483,4,Good value for money!,2021-06-21
6726,21280,1084,4,Good value for money!,2021-12-16
6727,21282,974,4,Good value for money!,2020-07-07
6728,21283,520,5,"Excellent product, highly recommend!",2023-05-17
6729,21283,684,5,"Excellent product, highly recommend!",2021-11-08
6730,21289,215,4,Good value for money!,2020-02-20
6731,21289,250,5,"Excellent product, highly recommend!",2022-03-19
6732,21299,1160,3,Okay overall.,2021-09-30
6733,21310,229,4,Good value for money!,2024-04-05
6734,21313,278,5,"Excellent product, highly recommend!",2021-12-05
6735,21313,1191,4,Good value for money!,2023-06-21
6736,21317,10,5,"Excellent product, highly recommend!",2024-07-13
6737,21324,255,3,Okay overall.,2023-05-15
6738,21324,879,4,Good value for money!,2022-03-09
6739,21332,485,4,Good value for money!,2020-09-23
6740,21332,385,3,Okay overall.,2021-06-12
6741,21337,1000,5,"Excellent product, highly recommend!",2023-07-06
6742,21337,128,3,Okay overall.,2024-11-17
6743,21337,1165,5,"Excellent product, highly recommend!",2024-03-20
6744,21342,354,4,Good value for money!,2020-01-23
6745,21356,176,3,Okay overall.,2023-09-13
6746,21360,917,3,Okay overall.,2025-05-23
6747,21363,51,5,"Excellent product, highly recommend!",2021-06-03
6748,21371,316,4,Good value for money!,2020-02-03
6749,21373,635,4,Good value for money!,2024-09-10
6750,21373,493,5,"Excellent product, highly recommend!",2025-02-01
6751,21382,890,3,Okay overall.,2023-12-26
6752,21390,326,1,"Very disappointed, would not buy again.",2023-01-01
6753,21391,493,5,"Excellent product, highly recommend!",2025-09-02
6754,21393,392,1,"Very disappointed, would not buy again.",2024-03-22
6755,21395,1065,3,Okay overall.,2022-12-05
6756,21405,715,4,Good value for money!,2021-12-11
6757,21405,84,5,"Excellent product, highly recommend!",2023-07-25
6758,21411,379,5,"Excellent product, highly recommend!",2023-10-27
6759,21426,793,1,"Very disappointed, would not buy again.",2023-03-11
6760,21434,990,5,"Excellent product, highly recommend!",2020-03-22
6761,21434,912,3,Okay overall.,2024-05-22
6762,21434,263,2,Not great quality.,2025-03-03
6763,21449,36,5,"Excellent product, highly recommend!",2022-01-17
6764,21449,525,5,"Excellent product, highly recommend!",2021-05-18
6765,21461,95,5,"Excellent product, highly recommend!",2025-08-25
6766,21467,404,5,"Excellent product, highly recommend!",2023-12-09
6767,21471,490,5,"Excellent product, highly recommend!",2020-07-06
6768,21478,854,4,Good value for money!,2023-04-26
6769,21478,729,4,Good value for money!,2025-05-16
6770,21478,265,3,Okay overall.,2021-01-20
6771,21478,845,3,Okay overall.,2024-01-16
6772,21483,96,4,Good value for money!,2022-01-15
6773,21495,367,3,Okay overall.,2020-04-19
6774,21495,602,5,"Excellent product, highly recommend!",2022-03-29
6775,21495,1176,4,Good value for money!,2025-01-24
6776,21495,879,5,"Excellent product, highly recommend!",2024-04-02
6777,21504,876,3,Okay overall.,2022-01-15
6778,21504,467,4,Good value for money!,2024-12-07
6779,21511,702,5,"Excellent product, highly recommend!",2025-05-05
6780,21511,288,2,Not great quality.,2023-06-04
6781,21514,918,5,"Excellent product, highly recommend!",2024-12-09
6782,21514,946,5,"Excellent product, highly recommend!",2021-02-07
6783,21514,884,4,Good value for money!,2021-10-15
6784,21514,897,5,"Excellent product, highly recommend!",2020-09-13
6785,21519,1126,5,"Excellent product, highly recommend!",2024-05-03
6786,21531,1039,5,"Excellent product, highly recommend!",2020-01-23
6787,21535,623,4,Good value for money!,2025-06-07
6788,21536,327,4,Good value for money!,2023-04-23
6789,21537,578,2,Not great quality.,2020-05-14
6790,21539,235,5,"Excellent product, highly recommend!",2021-09-10
6791,21540,694,4,Good value for money!,2023-07-09
6792,21542,1004,5,"Excellent product, highly recommend!",2021-06-06
6793,21542,1188,5,"Excellent product, highly recommend!",2025-10-31
6794,21542,1158,4,Good value for money!,2022-03-01
6795,21542,1175,4,Good value for money!,2024-06-11
6796,21544,438,5,"Excellent product, highly recommend!",2023-11-03
6797,21554,952,4,Good value for money!,2022-03-03
6798,21566,95,3,Okay overall.,2022-05-25
6799,21568,1022,5,"Excellent product, highly recommend!",2025-03-23
6800,21568,564,1,"Very disappointed, would not buy again.",2025-08-10
6801,21582,1151,4,Good value for money!,2023-06-01
6802,21582,1032,4,Good value for money!,2025-08-13
6803,21582,1032,4,Good value for money!,2023-05-07
6804,21587,132,4,Good value for money!,2021-02-26
6805,21590,405,4,Good value for money!,2022-06-05
6806,21590,375,1,"Very disappointed, would not buy again.",2022-07-12
6807,21594,580,4,Good value for money!,2021-06-30
6808,21594,405,1,"Very disappointed, would not buy again.",2022-05-05
6809,21597,953,4,Good value for money!,2024-06-12
6810,21597,253,5,"Excellent product, highly recommend!",2024-03-18
6811,21597,234,4,Good value for money!,2024-12-12
6812,21597,348,5,"Excellent product, highly recommend!",2025-05-22
6813,21600,646,5,"Excellent product, highly recommend!",2020-11-09
6814,21600,575,5,"Excellent product, highly recommend!",2025-10-03
6815,21600,1119,4,Good value for money!,2025-02-08
6816,21604,792,2,Not great quality.,2024-01-17
6817,21604,748,4,Good value for money!,2025-06-21
6818,21619,703,3,Okay overall.,2024-01-12
6819,21623,495,5,"Excellent product, highly recommend!",2020-04-17
6820,21623,740,2,Not great quality.,2022-12-24
6821,21642,453,5,"Excellent product, highly recommend!",2021-11-27
6822,21642,690,4,Good value for money!,2021-02-20
6823,21642,476,4,Good value for money!,2021-09-09
6824,21644,128,3,Okay overall.,2025-03-04
6825,21644,155,3,Okay overall.,2024-10-25
6826,21662,863,3,Okay overall.,2024-10-21
6827,21662,640,5,"Excellent product, highly recommend!",2023-12-07
6828,21665,344,5,"Excellent product, highly recommend!",2023-09-11
6829,21665,344,3,Okay overall.,2022-04-22
6830,21668,901,3,Okay overall.,2021-12-12
6831,21669,666,5,"Excellent product, highly recommend!",2020-11-12
6832,21672,908,3,Okay overall.,2022-12-08
6833,21672,938,5,"Excellent product, highly recommend!",2024-01-05
6834,21673,891,4,Good value for money!,2024-10-08
6835,21678,504,4,Good value for money!,2022-09-28
6836,21679,350,5,"Excellent product, highly recommend!",2023-03-30
6837,21679,368,1,"Very disappointed, would not buy again.",2025-05-16
6838,21686,835,4,Good value for money!,2021-04-15
6839,21686,795,5,"Excellent product, highly recommend!",2023-09-25
6840,21690,883,5,"Excellent product, highly recommend!",2022-07-29
6841,21699,625,4,Good value for money!,2023-10-03
6842,21709,1109,5,"Excellent product, highly recommend!",2021-08-23
6843,21709,866,3,Okay overall.,2022-06-19
6844,21712,501,3,Okay overall.,2020-05-12
6845,21712,381,5,"Excellent product, highly recommend!",2020-08-24
6846,21712,155,2,Not great quality.,2024-08-01
6847,21712,354,5,"Excellent product, highly recommend!",2021-10-13
6848,21718,576,2,Not great quality.,2023-09-18
6849,21718,573,5,"Excellent product, highly recommend!",2023-05-21
6850,21719,1121,4,Good value for money!,2023-07-19
6851,21727,403,4,Good value for money!,2022-05-14
6852,21730,851,4,Good value for money!,2025-03-08
6853,21730,437,2,Not great quality.,2022-06-07
6854,21732,209,4,Good value for money!,2023-12-07
6855,21738,946,3,Okay overall.,2024-01-06
6856,21738,457,3,Okay overall.,2021-08-07
6857,21739,620,5,"Excellent product, highly recommend!",2023-12-25
6858,21744,987,4,Good value for money!,2020-04-11
6859,21746,1149,1,"Very disappointed, would not buy again.",2021-10-17
6860,21746,1101,3,Okay overall.,2021-07-08
6861,21746,1098,4,Good value for money!,2023-03-03
6862,21746,239,5,"Excellent product, highly recommend!",2021-03-27
6863,21746,1067,4,Good value for money!,2024-10-19
6864,21746,142,4,Good value for money!,2022-05-19
6865,21749,637,4,Good value for money!,2025-10-05
6866,21749,550,5,"Excellent product, highly recommend!",2021-04-10
6867,21752,195,5,"Excellent product, highly recommend!",2025-05-11
6868,21760,695,3,Okay overall.,2023-08-06
6869,21765,1063,5,"Excellent product, highly recommend!",2022-05-29
6870,21765,478,5,"Excellent product, highly recommend!",2022-05-24
6871,21767,1131,5,"Excellent product, highly recommend!",2022-02-10
6872,21776,1117,5,"Excellent product, highly recommend!",2020-01-06
6873,21784,615,5,"Excellent product, highly recommend!",2021-07-08
6874,21785,367,5,"Excellent product, highly recommend!",2020-03-04
6875,21785,1137,4,Good value for money!,2024-11-23
