product_id,category,name,price_usd,cost_usd,margin_usd,margin_pct
675,Sports,Cycling Helmet MediumSpringGreen 607,96.67,65.81,30.86,31.92303713665046
676,Sports,Yoga Mat LightSkyBlue 835,78.93,48.69,30.24,38.31242873432154
677,Sports,Water Bottle Lime 996,72.65,43.06,29.59,40.729525120440464
678,Sports,Cycling Helmet LightCyan 189,14.55,11.06,3.49,23.986254295532646
679,Sports,Dumbbell LightGoldenRodYellow 107,57.62,35.36,22.26,38.63241929885457
680,Sports,Tennis Racket PaleGreen 443,123.64,75.28,48.36,39.113555483662246
681,Sports,Water Bottle LawnGreen 766,262.47,157.68,104.79,39.92456280717796
682,Sports,Yoga Mat LimeGreen 459,288.68,180.91,107.77,37.33199390328391
683,Sports,Water Bottle SkyBlue 390,79.52,44.32,35.2,44.26559356136821
684,Sports,Tennis Racket OrangeRed 780,77.26,39.44,37.82,48.95159202692208
685,Fashion,T-shirt DarkOrchid 822,73.55,40.21,33.34,45.329707681849094
686,Fashion,Jeans FireBrick 955,25.79,14.98,10.81,41.91547111283443
687,Fashion,Socks DodgerBlue 956,32.54,20.6,11.94,36.69330055316534
688,Fashion,Socks Crimson 461,162.55,89.04,73.51,45.22300830513688
689,Fashion,Jeans HoneyDew 694,146.71,89.94,56.77,38.69538545429759
690,Fashion,Jeans SteelBlue 309,65.07,41.83,23.24,35.71538343322575
691,Fashion,Jeans SpringGreen 823,172.81,121.41,51.4,29.74364909438111
692,Fashion,Sneakers Indigo 476,122.42,77.38,45.04,36.791373958503506
693,Fashion,Dress RoyalBlue 317,55.28,37.73,17.55,31.747467438494937
694,Fashion,Jeans MediumSeaGreen 625,175.5,94.21,81.29,46.31908831908832
695,Fashion,T-shirt RoyalBlue 890,112.18,65.19,46.99,41.88803708325905
696,Fashion,Socks Pink 681,81.88,57.09,24.79,30.27601367855398
697,Fashion,Jeans DarkSlateGray 188,67.67,41.75,25.92,38.30353184572189
698,Fashion,Hoodie GoldenRod 428,41.99,31.72,10.27,24.458204334365323
699,Fashion,Jeans LemonChiffon 675,135.25,72.05,63.2,46.728280961182996
700,Fashion,Sneakers DarkGoldenRod 297,162.59,118.29,44.3,27.24644812104065
701,Fashion,T-shirt ForestGreen 395,145.99,76.85,69.14,47.35940817864237
702,Fashion,Jeans MediumSpringGreen 464,164.83,102.14,62.69,38.033125037917856
703,Fashion,Jacket DarkGoldenRod 743,170.12,108.76,61.36,36.06865741829297
704,Fashion,Hoodie MediumAquaMarine 383,173.37,93.56,79.81,46.034492703466576
705,Fashion,Jeans LawnGreen 779,13.68,9.63,4.05,29.605263157894733
706,Fashion,Hoodie NavajoWhite 774,75.47,47.08,28.39,37.61759639591891
707,Fashion,Hoodie LightGoldenRodYellow 967,142.26,81.73,60.53,42.54885421060031
708,Fashion,Jacket Green 286,75.61,52.07,23.54,31.13344795661949
709,Fashion,Sneakers Beige 851,30.12,23.31,6.81,22.609561752988043
710,Fashion,Jeans PaleVioletRed 140,144.82,74.17,70.65,48.784698246098614
711,Fashion,Dress OliveDrab 410,39.11,21.88,17.23,44.055228841728464
712,Fashion,Jeans PaleVioletRed 418,81.1,41.5,39.6,48.82860665844637
713,Fashion,Hoodie Violet 959,130.56,72.32,58.24,44.6078431372549
714,Fashion,Jeans HoneyDew 360,117.47,83.99,33.48,28.50089384523708
715,Fashion,Jacket OldLace 100,136.67,91.92,44.75,32.74310382673594
716,Fashion,T-shirt LightPink 393,168.18,123.27,44.91,26.703531930074913
717,Fashion,T-shirt MediumSlateBlue 812,176.02,118.91,57.11,32.44517668446767
718,Fashion,T-shirt Chocolate 138,195.03,137.36,57.67,29.56980977285546
719,Fashion,Socks SpringGreen 453,69.16,50.7,18.46,26.691729323308273
720,Fashion,Hoodie LightSeaGreen 861,183.42,114.67,68.75,37.48228110347836
721,Fashion,Jacket MistyRose 326,199.64,136.67,62.97,31.541775195351633
722,Fashion,Sneakers DarkSalmon 534,109.25,66.06,43.19,39.53318077803203
723,Fashion,Jacket SteelBlue 856,186.6,132.02,54.58,29.2497320471597
724,Fashion,Hoodie Wheat 563,167.36,115.22,52.14,31.154397705544927
725,Fashion,Dress IndianRed 538,18.43,13.08,5.35,29.028757460661964
726,Fashion,Hoodie DarkGoldenRod 230,106.28,82.73,23.55,22.15844937899887
727,Fashion,Jacket LightPink 819,154.29,79.17,75.12,48.68753645732063
728,Fashion,Socks LightBlue 659,162.7,94.1,68.6,42.16349108789183
729,Fashion,Jeans OliveDrab 656,194.13,134.19,59.94,30.87621696801113
730,Fashion,Sneakers PaleGoldenRod 466,55.94,28.97,26.97,48.21237039685377
731,Fashion,Sneakers RosyBrown 418,87.03,48.77,38.26,43.96185223486154
732,Fashion,Jeans Plum 786,34.22,24.37,9.85,28.784336645236703
733,Fashion,Jacket Magenta 627,53.67,30.73,22.94,42.742686789640395
734,Fashion,Hoodie Beige 459,93.45,72.96,20.49,21.92616372391653
735,Fashion,Hoodie DarkSalmon 245,65.48,50.12,15.36,23.457544288332315
736,Fashion,Dress BlanchedAlmond 934,116.15,69.7,46.45,39.99139044339216
737,Fashion,T-shirt Peru 273,113.27,82.48,30.79,27.182837467996823
738,Fashion,Hoodie Sienna 572,135.97,92.41,43.56,32.03647863499302
739,Fashion,Socks SlateGray 217,155.1,116.22,38.88,25.067698259187623
740,Fashion,Hoodie AliceBlue 311,63.55,38.65,24.9,39.18174665617624
741,Fashion,T-shirt Cornsilk 301,19.58,11.44,8.14,41.57303370786518
742,Fashion,T-shirt OrangeRed 215,142.71,90.54,52.17,36.55665335295354
743,Fashion,Jeans Wheat 471,70.3,45.03,25.27,35.945945945945944
744,Fashion,Sneakers SeaGreen 111,40.27,21.0,19.27,47.85199900670474
745,Fashion,Jacket RosyBrown 185,198.49,143.93,54.56,27.48753085797773
746,Fashion,Hoodie LightBlue 677,145.69,115.69,30.0,20.591667238657426
747,Fashion,Sneakers DarkMagenta 544,28.89,18.68,10.21,35.340948425060574
748,Fashion,Jacket Ivory 108,44.44,29.46,14.98,33.70837083708371
749,Fashion,Sneakers DeepSkyBlue 742,184.55,127.96,56.59,30.663776754267136
750,Fashion,Dress DeepPink 357,187.57,130.51,57.06,30.42064295996162
751,Fashion,Hoodie Turquoise 128,55.23,29.91,25.32,45.84464964693102
752,Fashion,T-shirt DarkMagenta 403,156.69,117.81,38.88,24.813325674899485
753,Fashion,Sneakers Salmon 966,43.66,30.19,13.47,30.85203847915713
754,Fashion,Hoodie DarkBlue 950,40.34,29.67,10.67,26.45017352503718
755,Fashion,Sneakers BlueViolet 288,150.53,90.02,60.51,40.197967182621404
756,Fashion,Hoodie AliceBlue 477,166.46,99.22,67.24,40.39408866995073
757,Fashion,Jeans DarkSalmon 951,113.82,69.52,44.3,38.921103496749254
758,Fashion,Sneakers Lavender 680,53.96,27.65,26.31,48.7583395107487
759,Fashion,Socks Blue 822,128.62,95.94,32.68,25.408179132327785
760,Fashion,Jacket LimeGreen 606,181.8,142.44,39.36,21.65016501650165
761,Fashion,Jacket DarkSalmon 406,103.91,56.86,47.05,45.27956885766529
762,Fashion,Dress LightCoral 804,119.57,62.66,56.91,47.5955507234256
763,Fashion,Jeans Wheat 511,39.42,24.95,14.47,36.70725520040589
764,Fashion,T-shirt PowderBlue 590,195.98,148.0,47.98,24.48209000918461
765,Fashion,Jeans DarkOliveGreen 132,49.91,30.53,19.38,38.82989380885594
766,Fashion,Socks DarkGreen 623,125.26,93.95,31.31,24.996008302730317
767,Fashion,Jacket Cornsilk 156,35.49,18.51,16.98,47.84446322907861
768,Fashion,Dress Lime 164,144.47,110.84,33.63,23.278189243441545
769,Fashion,Jacket Violet 280,9.69,7.62,2.07,21.36222910216718
770,Fashion,Hoodie GoldenRod 553,39.58,23.3,16.28,41.13188479029814
771,Fashion,Socks Orange 300,116.17,70.22,45.95,39.554101747439105
772,Fashion,Jacket LightGoldenRodYellow 571,24.33,14.53,9.8,40.279490341142626
773,Fashion,Jacket Ivory 986,194.49,150.27,44.22,22.736387474934443
774,Fashion,Jeans AliceBlue 734,195.08,153.83,41.25,21.14517121181054
775,Fashion,T-shirt Aqua 792,163.74,84.82,78.92,48.19836325882497
776,Fashion,Sneakers WhiteSmoke 684,124.96,73.62,51.34,41.08514724711908
777,Fashion,Jacket LimeGreen 762,190.94,123.01,67.93,35.57662092804023
778,Fashion,Jeans Salmon 748,65.47,39.48,25.99,39.69757140675118
779,Fashion,T-shirt LightSeaGreen 857,170.84,96.82,74.02,43.327089674549285
780,Fashion,Jacket Maroon 692,140.74,76.57,64.17,45.59471365638766
781,Fashion,Sneakers LemonChiffon 468,114.54,89.68,24.86,21.704208136895407
782,Fashion,Dress Sienna 367,54.13,34.23,19.9,36.76334749676704
783,Fashion,T-shirt Violet 307,51.63,40.82,10.81,20.93743947317451
784,Fashion,Dress LavenderBlush 957,151.97,86.07,65.9,43.36382180693558
785,Fashion,Sneakers LightBlue 786,132.74,73.84,58.9,44.372457435588366
786,Fashion,Sneakers Black 569,144.15,81.89,62.26,43.19112036073534
787,Fashion,Jeans PaleVioletRed 853,111.92,79.35,32.57,29.101143674052892
788,Fashion,Dress Linen 971,182.58,122.34,60.24,32.99375616168255
789,Fashion,Jacket Chartreuse 237,138.46,102.47,35.99,25.99306658962877
790,Fashion,Socks Beige 958,104.6,68.22,36.38,34.78011472275335
791,Fashion,Socks GoldenRod 838,190.03,130.74,59.29,31.200336788928063
792,Fashion,Dress SpringGreen 501,27.6,20.67,6.93,25.108695652173914
793,Fashion,Dress PeachPuff 676,40.88,32.21,8.67,21.208414872798436
794,Fashion,Jacket Cyan 894,156.8,84.84,71.96,45.89285714285714
795,Fashion,Dress LightCyan 481,19.05,10.88,8.17,42.887139107611546
796,Fashion,T-shirt Khaki 318,10.91,7.4,3.51,32.17231897341888
797,Fashion,Jacket Peru 536,65.59,46.72,18.87,28.769629516694618
798,Fashion,T-shirt NavajoWhite 676,127.26,96.93,30.33,23.83309759547383
799,Fashion,T-shirt Khaki 272,184.16,140.19,43.97,23.875977410947
800,Fashion,Sneakers Snow 881,151.12,91.04,60.08,39.7564849126522
801,Fashion,Hoodie BlanchedAlmond 225,138.66,103.67,34.99,25.234386268570606
802,Fashion,Jeans MediumSlateBlue 465,79.62,57.42,22.2,27.882441597588542
803,Fashion,Hoodie PeachPuff 461,101.89,75.9,25.99,25.5079006772009
804,Fashion,T-shirt MistyRose 717,76.3,45.64,30.66,40.18348623853211
805,Fashion,T-shirt Orchid 348,14.56,11.26,3.3,22.66483516483516
806,Fashion,Sneakers Gray 121,76.04,53.85,22.19,29.18200946870068
807,Fashion,Socks AntiqueWhite 910,197.84,125.03,72.81,36.80246663970886
808,Fashion,T-shirt LightSteelBlue 364,101.71,53.11,48.6,47.7829122013568
809,Fashion,Jeans Tan 994,36.85,28.72,8.13,22.062415196743558
810,Fashion,Hoodie CornflowerBlue 702,136.56,102.54,34.02,24.91212653778559
811,Fashion,Sneakers GreenYellow 927,111.38,78.73,32.65,29.314059974860836
812,Fashion,Sneakers Snow 450,190.16,95.87,94.29,49.58456037021456
813,Fashion,Jeans Green 132,101.54,65.51,36.03,35.483553279495766
814,Fashion,Socks Magenta 735,168.73,88.14,80.59,47.76269780122089
815,Fashion,Socks GoldenRod 963,131.78,89.61,42.17,32.0003035361967
816,Fashion,Jacket Lavender 559,193.77,137.17,56.6,29.209888011560096
817,Fashion,Jacket SeaGreen 629,52.01,40.95,11.06,21.265141318977122
818,Fashion,T-shirt Indigo 418,77.3,50.9,26.4,34.152652005174645
819,Fashion,Jeans LightGray 273,121.13,62.15,58.98,48.691488483447536
820,Fashion,Socks LightYellow 690,77.31,49.5,27.81,35.9720605355064
821,Fashion,Jacket DarkMagenta 106,82.47,49.99,32.48,39.384018430944586
822,Fashion,Sneakers Snow 121,119.2,71.54,47.66,39.98322147651006
823,Fashion,Jeans GhostWhite 146,96.21,76.58,19.63,20.403284481862592
824,Fashion,Hoodie Ivory 379,36.0,25.25,10.75,29.86111111111111
825,Fashion,Jacket SlateBlue 368,60.48,39.31,21.17,35.00330687830689
826,Fashion,Sneakers PapayaWhip 242,117.24,77.2,40.04,34.152166496076426
827,Fashion,Hoodie Chartreuse 889,14.55,9.72,4.83,33.19587628865979
828,Fashion,T-shirt DarkViolet 748,175.5,128.52,46.98,26.769230769230766
829,Fashion,Dress OrangeRed 388,129.85,79.06,50.79,39.114362726222566
830,Fashion,Socks CadetBlue 244,160.7,122.43,38.27,23.814561294337278
831,Fashion,Hoodie HotPink 449,21.83,17.22,4.61,21.117727897388917
832,Fashion,Hoodie Bisque 351,77.63,58.69,18.94,24.397784361715836
833,Fashion,Sneakers DarkTurquoise 442,175.59,125.5,50.09,28.52668147388804
834,Fashion,T-shirt PapayaWhip 901,143.21,100.47,42.74,29.84428461699602
835,Fashion,Jacket CadetBlue 928,104.72,80.45,24.27,23.176088617265087
836,Fashion,Jeans Chocolate 310,199.35,108.69,90.66,45.4778028592927
837,Fashion,T-shirt GhostWhite 514,178.64,125.3,53.34,29.858934169279
838,Fashion,Jacket OrangeRed 272,84.05,61.5,22.55,26.82926829268293
839,Fashion,Dress RoyalBlue 415,20.73,12.24,8.49,40.95513748191028
840,Fashion,Sneakers Maroon 448,147.52,98.16,49.36,33.45986984815618
841,Fashion,T-shirt DarkOliveGreen 181,184.88,124.79,60.09,32.50216356555604
842,Fashion,Dress Cyan 579,42.32,28.53,13.79,32.58506616257088
843,Fashion,Sneakers FireBrick 838,194.35,137.42,56.93,29.29251350656033
844,Fashion,Socks MediumPurple 426,185.02,139.06,45.96,24.840557777537562
845,Fashion,Jeans Gold 123,60.97,35.2,25.77,42.26668853534525
846,Fashion,Socks GhostWhite 821,39.6,22.98,16.62,41.96969696969697
847,Fashion,T-shirt Violet 305,49.92,30.94,18.98,38.02083333333333
848,Fashion,Dress SeaGreen 201,62.27,40.51,21.76,34.94459611369841
849,Fashion,Jeans BlanchedAlmond 232,54.41,28.13,26.28,48.29994486307665
850,Fashion,Dress Magenta 935,17.33,9.05,8.28,47.778418926716675
851,Fashion,Dress OldLace 292,73.5,39.76,33.74,45.90476190476191
852,Fashion,Sneakers Navy 755,111.09,84.72,26.37,23.737510126924118
853,Fashion,Sneakers MediumPurple 434,185.19,104.39,80.8,43.63086559749446
854,Fashion,Socks Red 515,151.87,105.5,46.37,30.532692434318818
855,Fashion,Dress FloralWhite 158,138.36,83.2,55.16,39.867013587742115
856,Books,Paperback DarkMagenta 727,40.42,21.27,19.15,47.37753587333003
857,Books,Paperback AliceBlue 509,39.47,31.43,8.04,20.369901190777803
858,Books,Paperback Cyan 126,47.19,35.96,11.23,23.797414706505617
859,Books,Paperback LightSeaGreen 157,29.51,23.5,6.01,20.3659776347001
860,Books,Paperback Cyan 437,31.86,22.85,9.01,28.279974890144384
861,Books,Hardcover MediumVioletRed 246,7.39,4.04,3.35,45.33152909336942
862,Books,E-book PeachPuff 933,39.06,20.58,18.48,47.31182795698924
863,Books,Paperback DarkRed 702,22.89,15.14,7.75,33.85757972913936
864,Books,E-book HoneyDew 688,10.21,8.11,2.1,20.56807051909892
865,Books,Paperback Olive 932,13.81,9.47,4.34,31.42650253439536
866,Books,E-book MintCream 762,25.45,12.97,12.48,49.03732809430256
867,Books,Paperback Magenta 823,33.63,22.36,11.27,33.5117454653583
868,Books,Paperback Plum 642,29.29,17.82,11.47,39.16012290884261
869,Books,Paperback DarkCyan 587,9.2,4.62,4.58,49.78260869565218
870,Books,Hardcover BurlyWood 471,33.8,24.75,9.05,26.775147928994087
871,Books,Hardcover Sienna 874,49.51,28.14,21.37,43.16299737426783
872,Books,Hardcover Gray 225,47.04,32.33,14.71,31.271258503401363
873,Books,Hardcover Navy 896,28.53,16.02,12.51,43.84858044164038
874,Books,Hardcover Yellow 855,15.18,10.35,4.83,31.818181818181817
875,Books,Hardcover RosyBrown 976,45.43,34.58,10.85,23.882896764252695
876,Books,Hardcover GoldenRod 826,27.84,16.85,10.99,39.47557471264368
877,Books,Hardcover MediumBlue 318,23.75,18.0,5.75,24.210526315789473
878,Books,E-book Moccasin 498,45.88,35.34,10.54,22.97297297297297
879,Books,Paperback Sienna 127,12.97,9.56,3.41,26.291441788743253
880,Books,Hardcover Black 926,34.02,17.17,16.85,49.52968841857731
881,Books,E-book PaleVioletRed 459,45.94,32.26,13.68,29.77797126686983
882,Books,Hardcover LightBlue 484,13.72,8.41,5.31,38.70262390670553
883,Books,E-book PaleGreen 357,32.47,18.42,14.05,43.27071142593164
884,Books,Hardcover BlueViolet 336,15.33,9.66,5.67,36.986301369863014
885,Books,Paperback OldLace 758,12.55,9.13,3.42,27.250996015936252
886,Books,Paperback BlanchedAlmond 321,17.03,13.59,3.44,20.19964768056371
887,Books,E-book SandyBrown 990,40.17,25.84,14.33,35.673388100572566
888,Books,Paperback Coral 407,47.85,25.88,21.97,45.91431556948798
889,Books,Paperback Chocolate 993,7.16,3.59,3.57,49.86033519553072
890,Books,Hardcover LightCyan 711,10.6,7.47,3.13,29.528301886792452
891,Books,Paperback GoldenRod 900,12.97,6.69,6.28,48.41942945258288
892,Books,Hardcover Coral 147,43.01,31.0,12.01,27.923738665426644
893,Books,Paperback MediumSlateBlue 404,11.57,8.78,2.79,24.11408815903198
894,Books,E-book MistyRose 109,4.15,2.21,1.94,46.74698795180722
895,Books,Hardcover LightPink 853,45.85,25.0,20.85,45.47437295528899
896,Books,Paperback MediumSeaGreen 799,7.58,4.17,3.41,44.9868073878628
897,Books,Paperback Brown 781,7.24,4.36,2.88,39.77900552486188
898,Books,E-book LightGray 133,21.64,13.0,8.64,39.92606284658041
899,Books,E-book MediumAquaMarine 806,14.03,10.35,3.68,26.229508196721312
900,Books,Hardcover LightSalmon 337,4.78,3.11,1.67,34.93723849372385
901,Books,E-book Lime 120,23.23,12.35,10.88,46.83598794662075
902,Books,Hardcover AliceBlue 999,49.57,29.49,20.08,40.50837199919305
903,Books,Hardcover Coral 239,8.66,5.6,3.06,35.33487297921478
904,Books,E-book Bisque 801,23.14,12.81,10.33,44.64131374243734
905,Books,E-book Lavender 612,9.95,7.18,2.77,27.8391959798995
906,Books,Hardcover DarkMagenta 179,27.91,20.98,6.93,24.82981010390541
907,Books,Paperback Sienna 329,48.61,36.75,11.86,24.39827196050195
908,Books,E-book SeaGreen 115,6.4,4.55,1.85,28.90625
909,Books,Paperback OliveDrab 301,15.64,12.35,3.29,21.035805626598464
910,Books,E-book LightCoral 471,5.25,3.87,1.38,26.285714285714285
911,Books,Paperback Plum 768,3.5,2.47,1.03,29.42857142857143
912,Books,Paperback Snow 806,28.57,18.99,9.58,33.53167658382919
913,Books,Paperback DarkSeaGreen 834,49.17,37.48,11.69,23.77465934512914
914,Books,Paperback SpringGreen 529,21.77,12.96,8.81,40.46853468075333
915,Books,Paperback Gainsboro 494,48.73,30.02,18.71,38.39523907243998
916,Books,Paperback Aqua 750,40.78,31.38,9.4,23.0505149583129
917,Books,Hardcover LimeGreen 360,14.24,9.26,4.98,34.97191011235955
918,Books,E-book DeepPink 346,31.71,19.44,12.27,38.69441816461684
919,Books,Hardcover LavenderBlush 735,34.18,17.98,16.2,47.39613809245172
920,Books,Hardcover MediumOrchid 810,45.7,23.53,22.17,48.51203501094092
921,Books,E-book MediumAquaMarine 662,18.25,12.66,5.59,30.63013698630137
922,Books,E-book Salmon 100,17.83,14.11,3.72,20.863712843522155
923,Books,Paperback MistyRose 622,38.07,28.78,9.29,24.40241660099816
924,Books,Paperback Cyan 340,30.84,24.62,6.22,20.168612191958495
925,Books,E-book Thistle 463,40.19,30.58,9.61,23.911420751430704
926,Books,E-book Gray 372,6.01,4.76,1.25,20.798668885191347
927,Books,E-book OrangeRed 173,34.0,25.43,8.57,25.205882352941178
928,Books,E-book DimGray 727,40.47,28.3,12.17,30.071658018285152
929,Books,Paperback LightBlue 978,15.33,11.53,3.8,24.787997390737115
930,Books,E-book PaleTurquoise 684,19.35,13.1,6.25,32.299741602067186
931,Books,Hardcover Coral 875,49.97,25.97,24.0,48.02881729037423
932,Books,E-book BlanchedAlmond 273,20.11,11.29,8.82,43.85877672799602
933,Books,Paperback SkyBlue 941,14.22,7.85,6.37,44.79606188466948
934,Books,E-book YellowGreen 947,24.63,17.05,7.58,30.775477060495334
935,Books,E-book MediumOrchid 490,43.79,22.46,21.33,48.709751084722534
936,Books,Paperback DodgerBlue 225,42.11,31.39,10.72,25.457136072191883
937,Books,Paperback Pink 205,10.23,5.89,4.34,42.42424242424242
938,Books,Paperback DarkKhaki 633,19.76,14.64,5.12,25.910931174089068
939,Books,Paperback Cornsilk 505,24.28,12.78,11.5,47.36408566721581
940,Books,Paperback LightGray 560,49.86,35.33,14.53,29.141596470116326
941,Books,E-book DarkBlue 877,25.48,18.84,6.64,26.059654631083202
942,Books,E-book HoneyDew 475,10.04,7.07,2.97,29.581673306772917
943,Books,Paperback DarkGray 479,27.47,15.69,11.78,42.88314524936294
944,Books,E-book PeachPuff 118,18.98,11.66,7.32,38.56691253951528
945,Books,E-book SpringGreen 159,12.44,8.35,4.09,32.87781350482315
946,Books,E-book RosyBrown 381,11.39,8.15,3.24,28.44600526777875
947,Books,Paperback ForestGreen 548,15.01,8.7,6.31,42.038640906062625
948,Books,Hardcover Lavender 190,27.68,17.94,9.74,35.187861271676304
949,Books,Hardcover DarkSlateBlue 397,9.03,7.11,1.92,21.262458471760798
950,Books,E-book PapayaWhip 834,39.71,30.82,8.89,22.38730798287585
951,Books,Paperback Salmon 871,20.66,10.59,10.07,48.74152952565344
952,Books,Paperback LavenderBlush 722,48.58,30.57,18.01,37.072869493618775
953,Books,Paperback WhiteSmoke 692,19.56,12.04,7.52,38.445807770961146
954,Books,Hardcover DarkRed 972,46.47,25.91,20.56,44.243598020228106
955,Books,E-book LightYellow 308,30.27,15.71,14.56,48.100429468120254
956,Books,Paperback LightYellow 556,43.43,22.76,20.67,47.593829150356896
957,Books,Paperback LightSeaGreen 758,21.48,13.41,8.07,37.56983240223464
958,Books,Hardcover LightGreen 573,8.07,5.4,2.67,33.08550185873605
959,Books,E-book Navy 584,42.46,26.51,15.95,37.56476683937824
960,Books,Hardcover LightCyan 603,44.85,28.34,16.51,36.811594202898554
961,Books,Hardcover LightGoldenRodYellow 786,27.05,20.22,6.83,25.24953789279113
962,Books,Hardcover Gray 141,37.8,23.46,14.34,37.936507936507944
963,Books,E-book Purple 496,16.82,10.08,6.74,40.07134363852556
964,Books,Paperback LightBlue 178,8.55,4.84,3.71,43.39181286549707
965,Books,E-book GhostWhite 190,41.42,21.97,19.45,46.957991308546596
966,Books,Hardcover LemonChiffon 797,29.53,15.25,14.28,48.35760243819844
967,Books,Hardcover LavenderBlush 156,36.42,23.48,12.94,35.529928610653485
968,Books,E-book DeepSkyBlue 697,35.48,22.19,13.29,37.45772266065389
969,Books,Hardcover LightSkyBlue 992,49.91,37.19,12.72,25.485874574233623
970,Books,E-book Gold 630,9.84,5.91,3.93,39.9390243902439
971,Books,Hardcover MediumOrchid 632,11.75,7.77,3.98,33.87234042553192
972,Books,Paperback Coral 779,7.07,4.35,2.72,38.47241867043847
973,Books,Paperback Orchid 530,29.12,19.02,10.1,34.684065934065934
974,Books,E-book LightCoral 987,5.4,3.19,2.21,40.925925925925924
975,Books,Paperback LemonChiffon 363,40.69,30.8,9.89,24.305726222659132
976,Books,Paperback Tan 649,12.49,6.44,6.05,48.438751000800636
977,Books,E-book Violet 600,20.57,13.15,7.42,36.0719494409334
978,Books,E-book Lavender 920,30.44,18.56,11.88,39.027595269382395
979,Books,Paperback DarkGreen 669,12.41,9.63,2.78,22.40128928283642
980,Books,E-book SandyBrown 645,5.4,3.21,2.19,40.55555555555555
981,Books,Hardcover Blue 431,22.22,14.88,7.34,33.033303330333034
982,Books,Hardcover DarkKhaki 398,15.86,11.72,4.14,26.10340479192938
983,Books,Hardcover AntiqueWhite 706,36.4,26.96,9.44,25.934065934065938
984,Books,E-book Sienna 555,24.37,19.02,5.35,21.953221173574065
985,Books,Hardcover Lavender 544,44.27,22.9,21.37,48.27196747232889
986,Books,E-book RosyBrown 173,8.85,4.79,4.06,45.87570621468926
987,Books,E-book Navy 838,26.37,13.3,13.07,49.56389836935912
988,Books,E-book BlueViolet 326,37.65,20.68,16.97,45.0730411686587
989,Books,E-book LightYellow 921,36.86,26.71,10.15,27.5366250678242
990,Books,Hardcover Lavender 896,28.12,15.4,12.72,45.23470839260313
991,Books,E-book DarkOrchid 197,12.72,6.74,5.98,47.0125786163522
992,Books,Hardcover BurlyWood 524,39.86,31.3,8.56,21.47516307074762
993,Books,Hardcover Gold 553,33.97,19.61,14.36,42.2725934648219
994,Books,E-book GoldenRod 812,22.96,17.46,5.5,23.954703832752614
995,Books,Hardcover Crimson 400,4.96,3.72,1.24,25.0
996,Books,Hardcover Navy 823,44.11,32.6,11.51,26.093856268419856
997,Books,E-book Thistle 364,36.81,21.82,14.99,40.722629720184734
998,Books,Paperback Fuchsia 918,28.79,16.25,12.54,43.556790552275096
999,Books,E-book RosyBrown 133,49.06,30.29,18.77,38.259274357929066
1000,Books,Paperback LightGoldenRodYellow 328,20.86,14.44,6.42,30.77660594439118
1001,Books,E-book AntiqueWhite 575,28.65,15.13,13.52,47.190226876090755
1002,Books,Hardcover DarkMagenta 795,37.23,23.42,13.81,37.09374160623154
1003,Books,Paperback MediumVioletRed 225,8.38,6.27,2.11,25.17899761336515
1004,Books,E-book IndianRed 636,46.4,37.07,9.33,20.107758620689655
1005,Books,E-book Blue 118,6.43,4.16,2.27,35.30326594090202
1006,Books,Paperback NavajoWhite 305,44.8,34.67,10.13,22.611607142857146
1007,Books,Paperback MediumSpringGreen 697,16.16,9.55,6.61,40.90346534653466
1008,Books,E-book DarkTurquoise 581,38.54,21.6,16.94,43.95433316035288
1009,Books,Paperback Brown 332,39.09,28.52,10.57,27.04016372473778
1010,Books,E-book GreenYellow 713,46.46,23.68,22.78,49.0314248816186
1011,Books,Hardcover LightCyan 255,48.47,29.24,19.23,39.674025170208374
1012,Books,E-book Blue 458,17.1,9.43,7.67,44.85380116959064
1013,Books,Paperback GreenYellow 472,25.61,15.34,10.27,40.10152284263959
1014,Books,Hardcover Aqua 928,8.15,6.11,2.04,25.030674846625768
1015,Books,Hardcover MediumOrchid 864,37.01,23.56,13.45,36.34152931640097
1016,Books,E-book PaleTurquoise 502,8.31,4.56,3.75,45.12635379061371
1017,Books,Paperback Navy 693,4.69,2.4,2.29,48.8272921108742
1018,Books,Hardcover GhostWhite 525,22.41,15.89,6.52,29.09415439535921
1019,Books,E-book Magenta 845,42.35,22.14,20.21,47.721369539551354
1020,Books,E-book Crimson 778,37.51,22.8,14.71,39.21620901093043
1021,Books,Hardcover GreenYellow 994,18.59,13.99,4.6,24.74448628294782
1022,Books,Paperback BlanchedAlmond 209,17.26,9.98,7.28,42.1784472769409
1023,Books,Hardcover Snow 648,8.5,5.52,2.98,35.05882352941177
1024,Books,E-book SkyBlue 267,8.53,5.46,3.07,35.990621336459554
1025,Books,E-book Coral 475,28.17,18.37,9.8,34.788782392616255
1026,Books,Hardcover PaleTurquoise 230,16.32,10.88,5.44,33.333333333333336
1027,Toys,Board Game DarkGreen 345,59.77,39.47,20.3,33.963526852936255
1028,Toys,Puzzle Orchid 600,7.12,5.57,1.55,21.769662921348313
1029,Toys,Building Blocks DeepSkyBlue 189,21.61,15.63,5.98,27.672373900971774
1030,Toys,Board Game White 131,17.37,10.06,7.31,42.08405296488198
1031,Toys,Doll DarkGoldenRod 398,35.1,23.01,12.09,34.44444444444444
1032,Toys,Building Blocks DodgerBlue 692,71.9,37.77,34.13,47.46870653685675
1033,Toys,Board Game Orchid 902,23.31,15.82,7.49,32.132132132132135
1034,Toys,Building Blocks LightPink 351,58.6,30.39,28.21,48.13993174061434
